,Name,MarketCap,Sector,industry,ExDivDate,StockPrice,DivYield,DivShare,Volatility,Expiry,OptionPrice,Open Int,Strike,Vol,NumDivs,DivIncome,GLExercise,TotalIncome,Return,AnnRet
EBR,Centrais Elc Braz Pfb B Elbras,5385718810.5,Public Utilities,Electric Utilities: Central,5-18-2012,3.5,0.654,0.19075,45.686195988,06-22-13,1.6,205,2.5,22,2,0.3815,-1,0.9815,0.2804285714,0.6730285714
EBR,Centrais Elc Braz Pfb B Elbras,5385718810.5,Public Utilities,Electric Utilities: Central,5-18-2012,3.5,0.654,0.19075,45.686195988,06-22-13,0.3,548,5,80,2,0.3815,1.5,0.6815,0.1947142857,0.4673142857
EBR,Centrais Elc Braz Pfb B Elbras,5385718810.5,Public Utilities,Electric Utilities: Central,5-18-2012,3.5,0.654,0.19075,45.686195988,06-22-13,0.05,120,7.5,21,2,0.3815,4,0.4315,0.1232857143,0.2958857143
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,02-16-13,2.25,17,55,1,2,35.95845,-8.27,29.93845,0.473185554,5.6782266477
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,02-16-13,1.5,79,60,2,2,35.95845,-3.27,34.18845,0.5403579896,6.4842958748
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,02-16-13,0.1,24,65,3,2,35.95845,1.73,36.05845,0.5699138612,6.8389663348
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,02-16-13,2.25,17,55,1,2,35.95845,-8.27,29.93845,0.473185554,5.6782266477
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,02-16-13,1.5,79,60,2,2,35.95845,-3.27,34.18845,0.5403579896,6.4842958748
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,02-16-13,0.1,24,65,3,2,35.95845,1.73,36.05845,0.5699138612,6.8389663348
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,05-18-13,4,23,60,1,2,35.95845,-3.27,36.68845,0.579871187,1.7396135609
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,05-18-13,1.35,31,65,3,2,35.95845,1.73,37.30845,0.5896704599,1.7690113798
EC,Ecopetrol S.A.,1965987001.71,Energy,Oil & Gas Production,4-19-2012,63.27,3.41,17.979225,32.4548849386,05-18-13,0.5,1,85,1,2,35.95845,21.73,36.45845,0.5762359728,1.7287079184
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,1.4,251,18,12,0,0,-1.58,-0.18,-0.0091930541,-0.1103166496
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.95,298,19,20,0,0,-0.58,0.37,0.0188968335,0.226762002
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.3,"3,022",20,128,0,0,0.42,0.3,0.0153217569,0.1838610827
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.05,"1,305",21,11,0,0,1.42,0.05,0.0025536261,0.0306435138
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.05,546,22,2,0,0,2.42,0.05,0.0025536261,0.0306435138
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,1.4,251,18,12,0,0,-1.58,-0.18,-0.0091930541,-0.1103166496
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.95,298,19,20,0,0,-0.58,0.37,0.0188968335,0.226762002
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.3,"3,022",20,128,0,0,0.42,0.3,0.0153217569,0.1838610827
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.05,"1,305",21,11,0,0,1.42,0.05,0.0025536261,0.0306435138
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,02-16-13,0.05,546,22,2,0,0,2.42,0.05,0.0025536261,0.0306435138
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,03-16-13,1.7,18,18,3,1,1.3053333333,-1.58,1.4253333333,0.0727953694,0.4367722165
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,03-16-13,1.01,107,19,90,1,1.3053333333,-0.58,1.7353333333,0.0886278515,0.5317671093
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,03-16-13,0.5,172,20,72,1,1.3053333333,0.42,1.8053333333,0.0922029282,0.5532175689
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,03-16-13,0.2,68,21,2,1,1.3053333333,1.42,1.5053333333,0.0768811713,0.4612870276
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,03-16-13,0.05,14,22,14,1,1.3053333333,2.42,1.3553333333,0.0692202928,0.4153217569
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,04-20-13,1.95,220,18,1,1,1.3053333333,-1.58,1.6753333333,0.0855635002,0.3422540007
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,04-20-13,1.2,"1,069",19,50,1,1.3053333333,-0.58,1.9253333333,0.0983316309,0.3933265237
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,04-20-13,0.7,"1,107",20,16,1,1.3053333333,0.42,2.0053333333,0.1024174328,0.409669731
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,04-20-13,0.35,"1,178",21,55,1,1.3053333333,1.42,1.6553333333,0.0845420497,0.3381681988
ECA,Encana Corporation,14400050380.32,Energy,Oil & Gas Production,12-12-2012,19.58,0.8,1.3053333333,28.4829816581,04-20-13,0.2,"1,948",22,5,1,1.3053333333,2.42,1.5053333333,0.0768811713,0.3075246851
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,02-16-13,1.76,57,72.5,22,0,0,-0.94,0.82,0.0111655773,0.1339869281
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,02-16-13,0.3,954,75,3,0,0,1.56,0.3,0.0040849673,0.0490196078
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,02-16-13,1.76,57,72.5,22,0,0,-0.94,0.82,0.0111655773,0.1339869281
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,02-16-13,0.3,954,75,3,0,0,1.56,0.3,0.0040849673,0.0490196078
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,04-20-13,4.48,186,70,5,1,5.0796,-3.44,6.1196,0.0833278867,0.3333115468
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,04-20-13,2.3,56,72.5,1,1,5.0796,-0.94,6.4396,0.0876851852,0.3507407407
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,04-20-13,1,"2,234",75,98,1,5.0796,1.56,6.0796,0.0827832244,0.3311328976
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,04-20-13,0.4,115,77.5,2,1,5.0796,4.06,5.4796,0.0746132898,0.298453159
ECL,Ecolab Inc.,21511183495.68,Basic Industries,Package Goods/Cosmetics,12-14-2012,73.44,0.83,5.0796,32.2811528386,04-20-13,0.15,13,80,1,1,5.0796,6.56,5.2296,0.0712091503,0.2848366013
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,02-16-13,0.3,9,25,7,0,0,1.69,0.3,0.0128700129,0.1544401544
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,02-16-13,0.3,9,25,7,0,0,1.69,0.3,0.0128700129,0.1544401544
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,03-16-13,3.1,3,20,3,1,1.3986,-3.31,1.1886,0.050990991,0.3059459459
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,03-16-13,1.35,47,22.5,10,1,1.3986,-0.81,1.9386,0.0831660232,0.498996139
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,03-16-13,0.5,34,25,4,1,1.3986,1.69,1.8986,0.0814500215,0.4887001287
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,03-16-13,0.5,15,30,15,1,1.3986,6.69,1.8986,0.0814500215,0.4887001287
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,06-22-13,2.43,2,20,2,2,2.7972,-3.31,1.9172,0.0822479622,0.1973951094
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,06-22-13,1.71,22,22.5,10,2,2.7972,-0.81,3.6972,0.1586100386,0.3806640927
ECOL,"US Ecology, Inc.",427107125.34,Public Utilities,Environmental Services,12-18-2012,23.31,0.72,1.3986,115.423998682,06-22-13,0.95,31,25,2,2,2.7972,1.69,3.7472,0.1607550408,0.3858120978
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,02-16-13,4.5,28,12.5,8,1,3.489255,-4.99,2.999255,0.1714839909,2.0578078902
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,02-16-13,1.9,10,15,5,1,3.489255,-2.49,2.899255,0.165766438,1.9891972556
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,02-16-13,0.35,120,17.5,17,1,3.489255,0.01,3.839255,0.2195114351,2.6341372213
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,02-16-13,4.5,28,12.5,8,1,3.489255,-4.99,2.999255,0.1714839909,2.0578078902
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,02-16-13,1.9,10,15,5,1,3.489255,-2.49,2.899255,0.165766438,1.9891972556
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,02-16-13,0.35,120,17.5,17,1,3.489255,0.01,3.839255,0.2195114351,2.6341372213
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,03-16-13,1.5,19,15,5,1,3.489255,-2.49,2.499255,0.1428962264,0.8573773585
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,03-16-13,0.4,167,17.5,3,1,3.489255,0.01,3.889255,0.2223702115,1.3342212693
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,03-16-13,0.05,165,20,55,1,3.489255,2.51,3.539255,0.2023587764,1.2141526587
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,03-16-13,0.15,94,22.5,1,1,3.489255,5.01,3.639255,0.2080763293,1.248457976
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,06-22-13,2,10,15,1,2,6.97851,-2.49,6.48851,0.3709839909,0.890361578
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,06-22-13,0.8,231,17.5,2,2,6.97851,0.01,7.77851,0.4447404231,1.0673770154
ECT,ECA Marcellus Trust I,307911450,Energy,Oil & Gas Production,11-16-2012,17.49,2.394,3.489255,29.4382478938,06-22-13,0.25,135,20,80,2,6.97851,2.51,7.22851,0.4132938822,0.9919053173
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,3.4,171,52.5,6,1,11.3961833333,-4.01,10.7861833333,0.190872117,2.2904654044
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,1.3,956,55,16,1,11.3961833333,-1.51,11.1861833333,0.1979505102,2.3754061228
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,0.15,"1,101",57.5,27,1,11.3961833333,0.99,11.5461833333,0.2043210641,2.4518527694
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,0.04,840,60,200,1,11.3961833333,3.49,11.4361833333,0.202374506,2.4284940718
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,0.01,426,62.5,200,1,11.3961833333,5.99,11.4061833333,0.2018436265,2.422123518
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,3.4,171,52.5,6,1,11.3961833333,-4.01,10.7861833333,0.190872117,2.2904654044
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,1.3,956,55,16,1,11.3961833333,-1.51,11.1861833333,0.1979505102,2.3754061228
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,0.15,"1,101",57.5,27,1,11.3961833333,0.99,11.5461833333,0.2043210641,2.4518527694
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,0.04,840,60,200,1,11.3961833333,3.49,11.4361833333,0.202374506,2.4284940718
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,02-16-13,0.01,426,62.5,200,1,11.3961833333,5.99,11.4061833333,0.2018436265,2.422123518
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,03-16-13,1.45,9,55,4,1,11.3961833333,-1.51,11.3361833333,0.2006049077,1.2036294461
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,03-16-13,0.3,240,57.5,30,1,11.3961833333,0.99,11.6961833333,0.2069754616,1.2418527694
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,05-18-13,3.65,40,52.5,2,2,22.7923666667,-4.01,22.4323666667,0.3969627794,1.1908883383
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,05-18-13,1.95,349,55,10,2,22.7923666667,-1.51,23.2323666667,0.4111195659,1.2333586976
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,05-18-13,0.6,669,57.5,34,2,22.7923666667,0.99,23.3923666667,0.4139509231,1.2418527694
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,05-18-13,0.15,"1,451",60,15,2,22.7923666667,3.49,22.9423666667,0.4059877308,1.2179631924
ED,Consolidated Edison Inc,16550247352.96,Public Utilities,Power Generation,11-9-2012,56.51,2.42,11.3961833333,27.7859553712,05-18-13,0.16,219,62.5,6,2,22.7923666667,5.99,22.9523666667,0.4061646906,1.2184940718
EDE,Empire District Electric Company (The),884483708.85,Public Utilities,Electric Utilities: Central,11-29-2012,20.85,1,1.7375,23.5028692498,03-16-13,0.4,5,20,10,1,1.7375,-0.85,1.2875,0.0617505995,0.3705035971
EDE,Empire District Electric Company (The),884483708.85,Public Utilities,Electric Utilities: Central,11-29-2012,20.85,1,1.7375,23.5028692498,03-16-13,0.8,3,22.5,0,1,1.7375,1.65,2.5375,0.1217026379,0.7302158273
EDE,Empire District Electric Company (The),884483708.85,Public Utilities,Electric Utilities: Central,11-29-2012,20.85,1,1.7375,23.5028692498,06-22-13,1.4,20,25,10,2,3.475,4.15,4.875,0.2338129496,0.5611510791
EDE,Empire District Electric Company (The),884483708.85,Public Utilities,Electric Utilities: Central,11-29-2012,20.85,1,1.7375,23.5028692498,06-22-13,0.5,20,30,10,2,3.475,9.15,3.975,0.190647482,0.4575539568
EDR,Education Realty Trust Inc.,1235317617.25,Consumer Services,Real Estate Investment Trusts,10-31-2012,10.93,0.27,0.245925,28.8751718744,06-22-13,0.05,24,12.5,26,2,0.49185,1.57,0.54185,0.0495745654,0.118978957
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.85,"2,227",18,128,2,0.902,-0.04,1.712,0.0949002217,1.1388026608
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.4,"4,172",19,305,2,0.902,0.96,1.302,0.072172949,0.866075388
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.2,"1,182",20,24,2,0.902,1.96,1.102,0.0610864745,0.733037694
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.1,156,21,80,2,0.902,2.96,1.002,0.0555432373,0.666518847
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.85,"2,227",18,128,2,0.902,-0.04,1.712,0.0949002217,1.1388026608
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.4,"4,172",19,305,2,0.902,0.96,1.302,0.072172949,0.866075388
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.2,"1,182",20,24,2,0.902,1.96,1.102,0.0610864745,0.733037694
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,02-16-13,0.1,156,21,80,2,0.902,2.96,1.002,0.0555432373,0.666518847
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,03-16-13,0.75,36,19,12,2,0.902,0.96,1.652,0.0915742794,0.5494456763
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,03-16-13,0.45,45,20,106,2,0.902,1.96,1.352,0.0749445676,0.4496674058
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,03-16-13,0.25,10,21,32,2,0.902,2.96,1.152,0.0638580931,0.3831485588
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,30-42-11,1.8,10,18,10,2,0.902,-0.04,2.662,0.1475609756,0.061059714
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,30-42-11,1.65,443,18,28,2,0.902,-0.04,2.512,0.1392461197,0.057619084
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,30-42-11,1.3,50,19,10,2,0.902,0.96,2.202,0.1220620843,0.0505084487
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,30-42-11,1.15,290,19,46,2,0.902,0.96,2.052,0.1137472284,0.0470678186
EDU,"New Oriental Education & Technology Group, Inc.",2857164141.48,Consumer Services,Other Consumer Services,8-29-2012,18.04,0.3,0.451,106.8927833503,30-42-11,1,44,20,10,2,0.902,1.96,1.902,0.1054323725,0.0436271886
EE,El Paso Electric Company,1346732893.35,Public Utilities,Electric Utilities: Central,12-11-2012,33.57,0.97,2.713575,26.641402879,03-16-13,1.2,15,35,10,1,2.713575,1.43,3.913575,0.1165795353,0.6994772118
EE,El Paso Electric Company,1346732893.35,Public Utilities,Electric Utilities: Central,12-11-2012,33.57,0.97,2.713575,26.641402879,06-22-13,0.15,16,35,8,2,5.42715,1.43,5.57715,0.1661349419,0.3987238606
EEP,"Enbridge Energy, L.P.",7654215767.08,Energy,Natural Gas Distribution,11-5-2012,30.11,2.154,5.404745,28.2738225482,03-16-13,0.73,9,30,18,1,5.404745,-0.11,6.024745,0.2000911657,1.2005469944
EEP,"Enbridge Energy, L.P.",7654215767.08,Energy,Natural Gas Distribution,11-5-2012,30.11,2.154,5.404745,28.2738225482,03-16-13,0.1,2,32.5,2,1,5.404745,2.39,5.504745,0.1828211558,1.0969269346
EEP,"Enbridge Energy, L.P.",7654215767.08,Energy,Natural Gas Distribution,11-5-2012,30.11,2.154,5.404745,28.2738225482,04-20-13,2.65,624,27.5,9,1,5.404745,-2.61,5.444745,0.1808284623,0.7233138492
EEP,"Enbridge Energy, L.P.",7654215767.08,Energy,Natural Gas Distribution,11-5-2012,30.11,2.154,5.404745,28.2738225482,04-20-13,0.75,"3,949",30,1,1,5.404745,-0.11,6.044745,0.2007553969,0.8030215875
EEP,"Enbridge Energy, L.P.",7654215767.08,Energy,Natural Gas Distribution,11-5-2012,30.11,2.154,5.404745,28.2738225482,04-20-13,0.1,"1,245",32.5,56,1,5.404745,2.39,5.504745,0.1828211558,0.731284623
EEP,"Enbridge Energy, L.P.",7654215767.08,Energy,Natural Gas Distribution,11-5-2012,30.11,2.154,5.404745,28.2738225482,04-20-13,0.06,68,35,52,1,5.404745,4.89,5.464745,0.1814926935,0.7259707738
EFX,"Equifax, Inc.",7040741147.79,Finance,Finance: Consumer Services,11-20-2012,58.87,0.72,3.5322,41.6408256574,02-16-13,0.35,10,60,10,1,3.5322,1.13,3.8822,0.0659453032,0.7913436385
