,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
1,Kimco Realty Corporation,KIM,Real Estate Investment Trusts,Consumer Services,8299205623.7600002,20.0,1.0,7 - 2013,4.0,20.359999999999999,12 - 28,1.0,0.0078000000000000005,0.0078000000000000005,-0.35999999999999943,0.6478000000000006,0.031817288801571739,0.063634577603143477
2,Kimco Realty Corporation,KIM,Real Estate Investment Trusts,Consumer Services,8299205623.7600002,22.5,0.14999999999999999,7 - 2013,5.0,20.359999999999999,12 - 28,1.0,0.0078000000000000005,0.0078000000000000005,2.1400000000000006,0.1578,0.0077504911591355597,0.015500982318271119
5,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,85.0,3.3500000000000001,3 - 2013,12,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,-3.5,-0.1014999999999997,-0.0011468926553672282,-0.0068813559322033688
6,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,87.5,1.5,3 - 2013,"1,104",88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,-1.0,0.54849999999999999,0.0061977401129943502,0.037186440677966101
7,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,90.0,0.55000000000000004,3 - 2013,290,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,1.5,0.59850000000000003,0.0067627118644067799,0.040576271186440679
8,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,92.5,0.14999999999999999,3 - 2013,34,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,4.0,0.19849999999999998,0.0022429378531073443,0.013457627118644067
9,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,95.0,0.059999999999999998,3 - 2013,2,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,6.5,0.10849999999999999,0.0012259887005649716,0.0073559322033898301
6,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,85.0,3.75,6 - 2013,844,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,-3.5,0.29850000000000021,0.0033728813559322059,0.0080949152542372938
7,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,87.5,2.2000000000000002,6 - 2013,873,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,-1.0,1.2485000000000002,0.014107344632768363,0.033857627118644068
8,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,90.0,1.3500000000000001,6 - 2013,19,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,1.5,1.3985000000000001,0.015802259887005652,0.037925423728813565
9,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,92.5,0.58999999999999997,6 - 2013,24,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,4.0,0.63849999999999996,0.0072146892655367226,0.017315254237288132
10,"Kinder Morgan Energy Partners, L.P.",KMP,Natural Gas Distribution,Public Utilities,22201649053.5,95.0,0.34000000000000002,6 - 2013,65,88.5,10 - 31,1.0,0.048499999999999995,0.048499999999999995,6.5,0.38850000000000001,0.0043898305084745766,0.010535593220338984
1,"Kinder Morgan Management, LLC",KMR,Natural Gas Distribution,Energy,9549037602.2999992,75.0,2.1000000000000001,5 - 2013,34.0,82.950000000000003,4 - 28,1.0,0.0,0.0,-7.9500000000000028,-5.8500000000000032,-0.070524412296564226,-0.21157323688969268
2,"Kinder Morgan Management, LLC",KMR,Natural Gas Distribution,Energy,9549037602.2999992,80.0,3.0,5 - 2013,16.0,82.950000000000003,4 - 28,1.0,0.0,0.0,-2.9500000000000028,0.049999999999997158,0.00060277275467145457,0.0018083182640143637
3,"Kinder Morgan Management, LLC",KMR,Natural Gas Distribution,Energy,9549037602.2999992,85.0,1.25,5 - 2013,3.0,82.950000000000003,4 - 28,1.0,0.0,0.0,2.0499999999999972,1.25,0.01506931886678722,0.045207956600361657
1,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,32.5,5.0999999999999996,3 - 2013,4,37.229999999999997,10 - 31,1.0,0.0134,0.0134,-4.7299999999999969,0.38340000000000263,0.010298146655922715,0.061788879935536292
2,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,35.0,2.4700000000000002,3 - 2013,103,37.229999999999997,10 - 31,1.0,0.0134,0.0134,-2.2299999999999969,0.25340000000000318,0.0068063389739458288,0.040838033843674973
3,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,37.5,0.60999999999999999,3 - 2013,520,37.229999999999997,10 - 31,1.0,0.0134,0.0134,0.27000000000000313,0.62339999999999995,0.016744560838033842,0.10046736502820305
4,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,40.0,0.13,3 - 2013,61,37.229999999999997,10 - 31,1.0,0.0134,0.0134,2.7700000000000031,0.1434,0.0038517324738114428,0.023110394842868656
5,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,42.5,0.12,3 - 2013,4,37.229999999999997,10 - 31,1.0,0.0134,0.0134,5.2700000000000031,0.13339999999999999,0.0035831318828901423,0.021498791297340853
3,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,32.5,4.6500000000000004,6 - 2013,2,37.229999999999997,10 - 31,1.0,0.0134,0.0134,-4.7299999999999969,-0.066599999999996662,-0.0017888799355357686,-0.0042933118452858441
4,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,35.0,2.8500000000000001,6 - 2013,55,37.229999999999997,10 - 31,1.0,0.0134,0.0134,-2.2299999999999969,0.63340000000000307,0.017013161428955228,0.040831587429492548
5,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,37.5,1.0900000000000001,6 - 2013,33,37.229999999999997,10 - 31,1.0,0.0134,0.0134,0.27000000000000313,1.1034000000000002,0.02963738920225625,0.071129734085414995
6,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,40.0,0.45000000000000001,6 - 2013,"1,100",37.229999999999997,10 - 31,1.0,0.0134,0.0134,2.7700000000000031,0.46340000000000003,0.012446951383293044,0.029872683319903306
7,"Kinder Morgan, Inc.",KMI,Natural Gas Distribution,Public Utilities,38614956000.0,42.5,0.16,6 - 2013,10,37.229999999999997,10 - 31,1.0,0.0134,0.0134,5.2700000000000031,0.1734,0.0046575342465753431,0.011178082191780823
0,"Kindred Healthcare, Inc.",KND,Hospital/Nursing Management,Health Care,594655332.48000002,7.5,3.2999999999999998,5 - 2013,16.0,11.16,8 - 1,1.0,0.0,0.0,-3.6600000000000001,-0.36000000000000032,-0.032258064516129059,-0.096774193548387177
1,"Kindred Healthcare, Inc.",KND,Hospital/Nursing Management,Health Care,594655332.48000002,10.0,1.3,5 - 2013,5.0,11.16,8 - 1,1.0,0.0,0.0,-1.1600000000000001,0.1399999999999999,0.012544802867383504,0.037634408602150511
2,"Kindred Healthcare, Inc.",KND,Hospital/Nursing Management,Health Care,594655332.48000002,12.5,0.40000000000000002,5 - 2013,6.0,11.16,8 - 1,1.0,0.0,0.0,1.3399999999999999,0.40000000000000002,0.035842293906810034,0.1075268817204301
3,"Kindred Healthcare, Inc.",KND,Hospital/Nursing Management,Health Care,594655332.48000002,15.0,0.25,5 - 2013,5.0,11.16,8 - 1,1.0,0.0,0.0,3.8399999999999999,0.25,0.022401433691756272,0.067204301075268813
0,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,7.0,2.8599999999999999,3 - 2013,10.0,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,-1.9800000000000004,0.8815999999999995,0.098173719376391924,0.58904231625835157
1,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,9.0,0.47999999999999998,3 - 2013,423.0,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,0.019999999999999574,0.48159999999999997,0.053630289532293984,0.32178173719376391
2,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,10.0,0.17000000000000001,3 - 2013,462.0,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,1.0199999999999996,0.1716,0.01910913140311804,0.11465478841870824
3,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,11.0,0.059999999999999998,3 - 2013,406.0,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,2.0199999999999996,0.061599999999999995,0.0068596881959910906,0.041158129175946544
1,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,7.0,2.6800000000000002,5 - 2013,19,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,-1.9800000000000004,0.70159999999999978,0.078129175946547849,0.23438752783964356
2,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,8.0,1.26,5 - 2013,22,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,-0.98000000000000043,0.28159999999999963,0.031358574610244945,0.094075723830734842
3,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,9.0,0.67000000000000004,5 - 2013,676,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,0.019999999999999574,0.67160000000000009,0.074788418708240545,0.22436525612472163
4,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,10.0,0.34999999999999998,5 - 2013,"1,443",8.9800000000000004,9 - 19,1.0,0.0016,0.0016,1.0199999999999996,0.35159999999999997,0.039153674832962129,0.11746102449888639
5,Kinross Gold Corporation,KGC,Precious Metals,Basic Industries,10238151305.280001,11.0,0.19,5 - 2013,626,8.9800000000000004,9 - 19,1.0,0.0016,0.0016,2.0199999999999996,0.19159999999999999,0.021336302895322939,0.064008908685968813
2,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,60.0,4.0,3 - 2013,26.0,66.090000000000003,None,None,None,None,-6.0900000000000034,-2.0900000000000034,-0.031623543652594996,-0.18974126191556998
3,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,65.0,2.23,3 - 2013,4.0,66.090000000000003,None,None,None,None,-1.0900000000000034,1.1399999999999966,0.017249205628688098,0.10349523377212859
4,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,70.0,0.40000000000000002,3 - 2013,10.0,66.090000000000003,None,None,None,None,3.9099999999999966,0.40000000000000002,0.0060523528521712819,0.036314117113027691
2,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,60.0,6.7999999999999998,6 - 2013,3,66.090000000000003,None,None,None,None,-6.0900000000000034,0.70999999999999641,0.01074292631260397,0.025783023150249527
3,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,65.0,4.2000000000000002,6 - 2013,5,66.090000000000003,None,None,None,None,-1.0900000000000034,3.1099999999999968,0.047057043425631662,0.11293690422151598
4,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,70.0,2.25,6 - 2013,1,66.090000000000003,None,None,None,None,3.9099999999999966,2.25,0.034044484793463455,0.081706763504312288
5,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,75.0,1.1000000000000001,6 - 2013,10,66.090000000000003,None,None,None,None,8.9099999999999966,1.1000000000000001,0.016643970343471023,0.039945528824330452
6,Kirby Corporation,KEX,Marine Transportation,Consumer Services,3694695360.0,80.0,0.25,6 - 2013,2,66.090000000000003,None,None,None,None,13.909999999999997,0.25,0.0037827205326070507,0.0090785292782569211
6,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,16.0,1.5,3 - 2013,17.0,17.210000000000001,11 - 1,1.0,0.0084,0.0084,-1.2100000000000009,0.29839999999999911,0.0173387565368971,0.1040325392213826
7,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,17.0,0.59999999999999998,3 - 2013,96.0,17.210000000000001,11 - 1,1.0,0.0084,0.0084,-0.21000000000000085,0.39839999999999909,0.023149331783846545,0.13889599070307929
8,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,18.0,0.28999999999999998,3 - 2013,25.0,17.210000000000001,11 - 1,1.0,0.0084,0.0084,0.78999999999999915,0.2984,0.017338756536897152,0.10403253922138292
9,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,20.0,0.10000000000000001,3 - 2013,10.0,17.210000000000001,11 - 1,1.0,0.0084,0.0084,2.7899999999999991,0.10840000000000001,0.0062986635676932018,0.037791981406159213
7,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,16.0,1.6000000000000001,6 - 2013,3,17.210000000000001,11 - 1,1.0,0.0084,0.0084,-1.2100000000000009,0.3983999999999992,0.023149331783846552,0.055558396281231721
8,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,17.0,1.0,6 - 2013,10,17.210000000000001,11 - 1,1.0,0.0084,0.0084,-0.21000000000000085,0.79839999999999911,0.046391632771644341,0.11133991865194641
9,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,18.0,0.5,6 - 2013,6,17.210000000000001,11 - 1,1.0,0.0084,0.0084,0.78999999999999915,0.50839999999999996,0.029540964555490989,0.070898314933178372
10,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,19.0,0.25,6 - 2013,30,17.210000000000001,11 - 1,1.0,0.0084,0.0084,1.7899999999999991,0.25840000000000002,0.015014526438117374,0.0360348634514817
11,KKR & Co. L.P.,KKR,Investment Managers,Finance,4193293273.8099999,20.0,0.17000000000000001,6 - 2013,2,17.210000000000001,11 - 1,1.0,0.0084,0.0084,2.7899999999999991,0.1784,0.010366066240557815,0.024878558977338757
0,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,9.0,2.7999999999999998,3 - 2013,1,11.67,11 - 5,1.0,0.0086,0.0086,-2.6699999999999999,0.13859999999999983,0.011876606683804613,0.071259640102827676
1,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,11.0,0.59999999999999998,3 - 2013,100,11.67,11 - 5,1.0,0.0086,0.0086,-0.66999999999999993,-0.061399999999999899,-0.0052613538988860236,-0.03156812339331614
2,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,12.0,0.20000000000000001,3 - 2013,40,11.67,11 - 5,1.0,0.0086,0.0086,0.33000000000000007,0.20860000000000001,0.017874892887746359,0.10724935732647815
3,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,13.0,0.02,3 - 2013,50,11.67,11 - 5,1.0,0.0086,0.0086,1.3300000000000001,0.0286,0.0024507283633247645,0.014704370179948587
4,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,14.0,0.02,3 - 2013,26,11.67,11 - 5,1.0,0.0086,0.0086,2.3300000000000001,0.0286,0.0024507283633247645,0.014704370179948587
2,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,10.0,1.6000000000000001,4 - 2013,12.0,11.67,11 - 5,1.0,0.0086,0.0086,-1.6699999999999999,-0.061399999999999899,-0.0052613538988860236,-0.021045415595544095
3,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,11.0,0.80000000000000004,4 - 2013,11.0,11.67,11 - 5,1.0,0.0086,0.0086,-0.66999999999999993,0.13860000000000017,0.011876606683804641,0.047506426735218564
4,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,12.0,0.28000000000000003,4 - 2013,134.0,11.67,11 - 5,1.0,0.0086,0.0086,0.33000000000000007,0.28860000000000002,0.024730077120822626,0.098920308483290503
5,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,13.0,0.10000000000000001,4 - 2013,10.0,11.67,11 - 5,1.0,0.0086,0.0086,1.3300000000000001,0.1086,0.0093059125964010288,0.037223650385604115
4,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,10.0,1.3999999999999999,7 - 2013,200.0,11.67,11 - 5,1.0,0.0086,0.0086,-1.6699999999999999,-0.26140000000000008,-0.022399314481576699,-0.044798628963153397
5,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,11.0,0.94999999999999996,7 - 2013,5.0,11.67,11 - 5,1.0,0.0086,0.0086,-0.66999999999999993,0.28860000000000008,0.024730077120822629,0.049460154241645259
6,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,12.0,0.34999999999999998,7 - 2013,28.0,11.67,11 - 5,1.0,0.0086,0.0086,0.33000000000000007,0.35859999999999997,0.030728363324764352,0.061456726649528705
7,KKR Financial Holdings LLC,KFN,Finance: Consumer Services,Finance,2082360700.26,13.0,0.14999999999999999,7 - 2013,280.0,11.67,11 - 5,1.0,0.0086,0.0086,1.3300000000000001,0.15859999999999999,0.013590402742073692,0.027180805484147384
4,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,3.0,0.68999999999999995,4 - 2013,10,3.71,None,None,None,None,-0.70999999999999996,-0.020000000000000018,-0.0053908355795148294,-0.021563342318059318
5,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,3.5,0.25,4 - 2013,4,3.71,None,None,None,None,-0.20999999999999996,0.040000000000000036,0.010781671159029659,0.043126684636118635
6,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,4.0,0.059999999999999998,4 - 2013,154,3.71,None,None,None,None,0.29000000000000004,0.059999999999999998,0.016172506738544475,0.064690026954177901
7,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,4.5,0.050000000000000003,4 - 2013,81,3.71,None,None,None,None,0.79000000000000004,0.050000000000000003,0.013477088948787063,0.053908355795148251
8,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,5.0,0.050000000000000003,4 - 2013,10,3.71,None,None,None,None,1.29,0.050000000000000003,0.013477088948787063,0.053908355795148251
2,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,3.0,0.76000000000000001,7 - 2013,8.0,3.71,None,None,None,None,-0.70999999999999996,0.050000000000000044,0.013477088948787075,0.02695417789757415
3,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,3.5,0.31,7 - 2013,10.0,3.71,None,None,None,None,-0.20999999999999996,0.10000000000000003,0.026954177897574132,0.053908355795148265
4,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,4.0,0.13,7 - 2013,45.0,3.71,None,None,None,None,0.29000000000000004,0.13,0.035040431266846361,0.070080862533692723
5,"Knight Capital Group, Inc.",KCG,Investment Bankers/Brokers/Service,Finance,642712367.85000002,5.0,0.01,7 - 2013,586.0,3.71,None,None,None,None,1.29,0.01,0.0026954177897574125,0.0053908355795148251
1,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,14.5,0.65000000000000002,3 - 2013,0.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,-2.0100000000000016,-1.3526000000000016,-0.08192610539067241,-0.49155663234403446
2,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,15.0,0.65000000000000002,3 - 2013,10.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,-1.5100000000000016,-0.85260000000000147,-0.051641429436705112,-0.30984857662023069
3,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,17.0,0.40000000000000002,3 - 2013,38.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,0.48999999999999844,0.40740000000000004,0.024675953967292549,0.14805572380375528
4,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,17.5,0.14999999999999999,3 - 2013,1.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,0.98999999999999844,0.15739999999999998,0.0095336159903089013,0.057201695941853412
0,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,14.5,1.3999999999999999,6 - 2013,10.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,-2.0100000000000016,-0.60260000000000158,-0.036499091459721474,-0.087597819503331537
1,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,15.0,1.0,6 - 2013,20.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,-1.5100000000000016,-0.50260000000000149,-0.03044215626892801,-0.073061175045427224
2,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,17.0,0.34999999999999998,6 - 2013,0.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,0.48999999999999844,0.3574,0.021647486371895817,0.05195396729254996
3,"Knight Transportation, Inc.",KNX,Trucking Freight/Courier Services,Transportation,1316427458.5799999,17.5,0.34999999999999998,6 - 2013,7.0,16.510000000000002,12 - 5,1.0,0.0074,0.0074,0.98999999999999844,0.3574,0.021647486371895817,0.05195396729254996
0,"Knoll, Inc.",KNL,Office Equipment/Supplies/Services,Consumer Durables,785462161.15999997,15.0,0.84999999999999998,3 - 2013,40.0,16.420000000000002,12 - 13,1.0,0.0044,0.0044,-1.4200000000000017,-0.56560000000000177,-0.034445797807551873,-0.20667478684531124
1,"Knoll, Inc.",KNL,Office Equipment/Supplies/Services,Consumer Durables,785462161.15999997,17.5,0.45000000000000001,3 - 2013,10.0,16.420000000000002,12 - 13,1.0,0.0044,0.0044,1.0799999999999983,0.45440000000000003,0.027673568818514006,0.16604141291108404
0,"Knoll, Inc.",KNL,Office Equipment/Supplies/Services,Consumer Durables,785462161.15999997,12.5,2.1499999999999999,6 - 2013,11.0,16.420000000000002,12 - 13,1.0,0.0044,0.0044,-3.9200000000000017,-1.7656000000000018,-0.10752740560292337,-0.25806577344701609
1,"Knoll, Inc.",KNL,Office Equipment/Supplies/Services,Consumer Durables,785462161.15999997,15.0,1.8999999999999999,6 - 2013,10.0,16.420000000000002,12 - 13,1.0,0.0044,0.0044,-1.4200000000000017,0.48439999999999817,0.029500609013398179,0.070801461632155629
2,"Knoll, Inc.",KNL,Office Equipment/Supplies/Services,Consumer Durables,785462161.15999997,17.5,0.75,6 - 2013,10.0,16.420000000000002,12 - 13,1.0,0.0044,0.0044,1.0799999999999983,0.75439999999999996,0.045943970767356873,0.1102655298416565
2,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,7.0,2.1000000000000001,3 - 2013,10,8.9700000000000006,None,None,None,None,-1.9700000000000006,0.12999999999999945,0.014492753623188344,0.086956521739130058
3,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,8.0,1.1000000000000001,3 - 2013,32,8.9700000000000006,None,None,None,None,-0.97000000000000064,0.12999999999999945,0.014492753623188344,0.086956521739130058
4,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,9.0,0.5,3 - 2013,353,8.9700000000000006,None,None,None,None,0.029999999999999361,0.5,0.055741360089186169,0.334448160535117
5,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,10.0,0.14999999999999999,3 - 2013,371,8.9700000000000006,None,None,None,None,1.0299999999999994,0.14999999999999999,0.016722408026755852,0.10033444816053511
6,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,11.0,0.10000000000000001,3 - 2013,275,8.9700000000000006,None,None,None,None,2.0299999999999994,0.10000000000000001,0.011148272017837236,0.066889632107023422
2,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,7.0,2.7799999999999998,6 - 2013,37,8.9700000000000006,None,None,None,None,-1.9700000000000006,0.80999999999999917,0.090301003344481504,0.2167224080267556
3,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,8.0,1.45,6 - 2013,35,8.9700000000000006,None,None,None,None,-0.97000000000000064,0.47999999999999932,0.053511705685618652,0.12842809364548477
4,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,9.0,0.88,6 - 2013,170,8.9700000000000006,None,None,None,None,0.029999999999999361,0.88,0.098104793756967665,0.23545150501672238
5,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,10.0,0.5,6 - 2013,125,8.9700000000000006,None,None,None,None,1.0299999999999994,0.5,0.055741360089186169,0.13377926421404679
6,Kodiak Oil,KOG,Oil & Gas Production,Energy,2368529190.6900001,11.0,0.25,6 - 2013,30,8.9700000000000006,None,None,None,None,2.0299999999999994,0.25,0.027870680044593085,0.066889632107023395
0,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,43.0,2.6899999999999999,3 - 2013,4,44.899999999999999,12 - 3,1.0,0.0128,0.0128,-1.8999999999999986,0.80280000000000129,0.017879732739420964,0.10727839643652579
1,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,44.0,1.6499999999999999,3 - 2013,10,44.899999999999999,12 - 3,1.0,0.0128,0.0128,-0.89999999999999858,0.76280000000000137,0.016988864142539008,0.10193318485523405
2,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,45.0,1.3,3 - 2013,54,44.899999999999999,12 - 3,1.0,0.0128,0.0128,0.10000000000000142,1.3128,0.029238307349665923,0.17542984409799553
3,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,46.0,0.90000000000000002,3 - 2013,22,44.899999999999999,12 - 3,1.0,0.0128,0.0128,1.1000000000000014,0.91280000000000006,0.020329621380846326,0.12197772828507795
4,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,48.0,0.34999999999999998,3 - 2013,58,44.899999999999999,12 - 3,1.0,0.0128,0.0128,3.1000000000000014,0.36279999999999996,0.0080801781737193761,0.048481069042316256
9,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,43.0,2.9500000000000002,4 - 2013,40,44.899999999999999,12 - 3,1.0,0.0128,0.0128,-1.8999999999999986,1.0628000000000015,0.02367037861915371,0.094681514476614839
10,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,44.0,2.3500000000000001,4 - 2013,"2,257",44.899999999999999,12 - 3,1.0,0.0128,0.0128,-0.89999999999999858,1.4628000000000014,0.032579064587973307,0.13031625835189323
11,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,45.0,1.75,4 - 2013,97,44.899999999999999,12 - 3,1.0,0.0128,0.0128,0.10000000000000142,1.7627999999999999,0.039260579064587971,0.15704231625835188
12,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,46.0,1.3400000000000001,4 - 2013,11,44.899999999999999,12 - 3,1.0,0.0128,0.0128,1.1000000000000014,1.3528,0.030129175946547886,0.12051670378619155
13,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,10327449269.4,47.0,0.81000000000000005,4 - 2013,3,44.899999999999999,12 - 3,1.0,0.0128,0.0128,2.1000000000000014,0.82280000000000009,0.018325167037861918,0.073300668151447673
